   3.549108E+01    3.548162E+01    3.546305E+01    3.543598E+01    3.540123E+01    3.535977E+01    3.531267E+01    3.526096E+01    3.520557E+01    3.514715E+01    3.508589E+01    3.502131E+01    3.495245E+01    3.487842E+01    3.479859E+01    3.471355E+01    3.473703E+01    3.475581E+01    3.476845E+01    3.477477E+01
   3.549350E+01    3.548386E+01    3.546494E+01    3.543735E+01    3.540195E+01    3.535979E+01    3.531198E+01    3.525964E+01    3.520377E+01    3.514512E+01    3.508401E+01    3.501981E+01    3.495132E+01    3.487760E+01    3.479791E+01    3.471268E+01    3.473668E+01    3.475577E+01    3.476855E+01    3.477491E+01
   3.549845E+01    3.548847E+01    3.546885E+01    3.544021E+01    3.540348E+01    3.535986E+01    3.531065E+01    3.525709E+01    3.520028E+01    3.514115E+01    3.508026E+01    3.501677E+01    3.494894E+01    3.487580E+01    3.479656E+01    3.471135E+01    3.473619E+01    3.475579E+01    3.476879E+01    3.477524E+01
   3.550620E+01    3.549573E+01    3.547509E+01    3.544482E+01    3.540596E+01    3.536001E+01    3.530858E+01    3.525319E+01    3.519511E+01    3.513522E+01    3.507458E+01    3.501200E+01    3.494503E+01    3.487289E+01    3.479460E+01    3.471001E+01    3.473588E+01    3.475606E+01    3.476930E+01    3.477582E+01
   3.551715E+01    3.550614E+01    3.548422E+01    3.545170E+01    3.540961E+01    3.536013E+01    3.530535E+01    3.524726E+01    3.518770E+01    3.512729E+01    3.506664E+01    3.500482E+01    3.493939E+01    3.486893E+01    3.479230E+01    3.470928E+01    3.473618E+01    3.475684E+01    3.477024E+01    3.477677E+01
   3.553180E+01    3.552038E+01    3.549721E+01    3.546186E+01    3.541480E+01    3.536009E+01    3.530029E+01    3.523778E+01    3.517606E+01    3.511571E+01    3.505616E+01    3.499581E+01    3.493248E+01    3.486442E+01    3.479021E+01    3.470957E+01    3.473771E+01    3.475864E+01    3.477184E+01    3.477816E+01
   3.555045E+01    3.553920E+01    3.551569E+01    3.547755E+01    3.542197E+01    3.535986E+01    3.529293E+01    3.522265E+01    3.515840E+01    3.509918E+01    3.504221E+01    3.498485E+01    3.492473E+01    3.485998E+01    3.478904E+01    3.471160E+01    3.474157E+01    3.476211E+01    3.477426E+01    3.477989E+01
   3.557286E+01    3.556311E+01    3.554223E+01    3.550493E+01    3.543038E+01    3.535961E+01    3.528441E+01    3.519707E+01    3.513137E+01    3.507615E+01    3.502426E+01    3.497187E+01    3.491648E+01    3.485616E+01    3.478943E+01    3.471648E+01    3.475000E+01    3.476806E+01    3.477731E+01    3.478136E+01
   3.559736E+01    3.559087E+01    3.557877E+01    3.556488E+01    1.000000E+30    1.000000E+30    1.000000E+30    3.514618E+01    3.508976E+01    3.504549E+01    3.500238E+01    3.495723E+01    3.490828E+01    3.485357E+01    3.479149E+01    3.472526E+01    3.476906E+01    3.477702E+01    3.477972E+01    3.478108E+01
   3.562035E+01    3.561662E+01    3.561024E+01    3.560450E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.503190E+01    3.500930E+01    3.497804E+01    3.494180E+01    3.490100E+01    3.485332E+01    3.479350E+01    3.473524E+01    3.481922E+01    3.478545E+01    3.477777E+01    3.477644E+01
   3.563857E+01    3.563668E+01    3.563354E+01    3.563081E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.499109E+01    3.497694E+01    3.495408E+01    3.492627E+01    3.489571E+01    3.486007E+01    3.478962E+01    3.471642E+01    3.475608E+01    3.476204E+01    3.476384E+01    3.476484E+01
   3.564981E+01    3.564887E+01    3.564731E+01    3.564587E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.495882E+01    3.494834E+01    3.493033E+01    3.490873E+01    3.489048E+01    3.489613E+01    3.478410E+01    3.469611E+01    3.472251E+01    3.473737E+01    3.474517E+01    3.474868E+01
   3.565312E+01    3.565256E+01    3.565165E+01    3.565086E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.493148E+01    3.492226E+01    3.490547E+01    3.488302E+01    3.485627E+01    3.482213E+01    3.475010E+01    3.467051E+01    3.469620E+01    3.471435E+01    3.472533E+01    3.473049E+01
   3.564856E+01    3.564815E+01    3.564753E+01    3.564702E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.490789E+01    3.489884E+01    3.488167E+01    3.485711E+01    3.482474E+01    3.478117E+01    3.471907E+01    3.464588E+01    3.467308E+01    3.469311E+01    3.470580E+01    3.471193E+01
   3.563651E+01    3.563616E+01    3.563566E+01    3.563526E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.488790E+01    3.487866E+01    3.486080E+01    3.483467E+01    3.479957E+01    3.475346E+01    3.469428E+01    3.462447E+01    3.465274E+01    3.467378E+01    3.468732E+01    3.469392E+01
   3.561736E+01    3.561702E+01    3.561654E+01    3.561618E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.487169E+01    3.486221E+01    3.484377E+01    3.481659E+01    3.478010E+01    3.473325E+01    3.467509E+01    3.460674E+01    3.463523E+01    3.465648E+01    3.467021E+01    3.467692E+01
   3.559153E+01    3.559114E+01    3.559059E+01    3.559018E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.485947E+01    3.484970E+01    3.483072E+01    3.480281E+01    3.476575E+01    3.471878E+01    3.466097E+01    3.459279E+01    3.462057E+01    3.464119E+01    3.465453E+01    3.466105E+01
   3.555936E+01    3.555881E+01    3.555804E+01    3.555747E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.485150E+01    3.484129E+01    3.482167E+01    3.479326E+01    3.475615E+01    3.470965E+01    3.465218E+01    3.458287E+01    3.460877E+01    3.462778E+01    3.464009E+01    3.464613E+01
   3.552121E+01    3.552032E+01    3.551902E+01    3.551804E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.484827E+01    3.483715E+01    3.481646E+01    3.478747E+01    3.475086E+01    3.470614E+01    3.465031E+01    3.457740E+01    3.459951E+01    3.461578E+01    3.462645E+01    3.463176E+01
   3.547757E+01    3.547600E+01    3.547356E+01    3.547159E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.485062E+01    3.483745E+01    3.481456E+01    3.478439E+01    3.474865E+01    3.470841E+01    3.466067E+01    3.457675E+01    3.459172E+01    3.460411E+01    3.461280E+01    3.461728E+01
   3.542930E+01    3.542641E+01    3.542161E+01    3.541721E+01    1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.486063E+01    3.484233E+01    3.481504E+01    3.478198E+01    3.474597E+01    3.471293E+01    3.470231E+01    3.457780E+01    3.458213E+01    3.459087E+01    3.459803E+01    3.460190E+01
   3.537776E+01    3.537269E+01    3.536330E+01    3.535252E+01    1.000000E+30    1.000000E+30    3.494309E+01    3.492128E+01    3.488343E+01    3.485121E+01    3.481644E+01    3.477769E+01    3.473531E+01    3.468985E+01    3.463819E+01    3.455170E+01    3.456372E+01    3.457396E+01    3.458126E+01    3.458506E+01
   3.532503E+01    3.531716E+01    3.530041E+01    3.527114E+01    3.521620E+01    1.000000E+30    3.495925E+01    3.493236E+01    3.489587E+01    3.485792E+01    3.481722E+01    3.477231E+01    3.472277E+01    3.466778E+01    3.460435E+01    3.452645E+01    3.454272E+01    3.455478E+01    3.456273E+01    3.456672E+01
   3.527391E+01    3.526442E+01    3.524422E+01    3.521011E+01    3.515553E+01    3.507241E+01    3.499677E+01    3.494813E+01    3.490515E+01    3.486291E+01    3.481788E+01    3.476693E+01    3.471061E+01    3.464889E+01    3.458043E+01    3.450413E+01    3.452156E+01    3.453449E+01    3.454291E+01    3.454709E+01
   3.522602E+01    3.521626E+01    3.519607E+01    3.516401E+01    3.511843E+01    3.506054E+01    3.500294E+01    3.495374E+01    3.490925E+01    3.486630E+01    3.482009E+01    3.476231E+01    3.469889E+01    3.463160E+01    3.455984E+01    3.448337E+01    3.450050E+01    3.451355E+01    3.452212E+01    3.452638E+01
   3.518164E+01    3.517240E+01    3.515379E+01    3.512563E+01    3.508816E+01    3.504326E+01    3.499593E+01    3.495013E+01    3.490746E+01    3.486859E+01    3.482947E+01    3.475878E+01    3.468622E+01    3.461374E+01    3.453954E+01    3.446274E+01    3.447911E+01    3.449191E+01    3.450044E+01    3.450471E+01
   3.514025E+01    3.513171E+01    3.511497E+01    3.509059E+01    3.505944E+01    3.502280E+01    3.498214E+01    3.493862E+01    3.489749E+01    3.486666E+01    3.486608E+01    3.475268E+01    3.466879E+01    3.459273E+01    3.451756E+01    3.444116E+01    3.445688E+01    3.446940E+01    3.447785E+01    3.448211E+01
   3.510117E+01    3.509307E+01    3.507769E+01    3.505625E+01    3.503018E+01    3.500040E+01    3.496549E+01    3.491943E+01    3.487241E+01    3.482920E+01    3.478656E+01    3.471322E+01    3.463909E+01    3.456614E+01    3.449272E+01    3.441796E+01    3.443345E+01    3.444587E+01    3.445431E+01    3.445860E+01
   3.506401E+01    3.505561E+01    3.504039E+01    3.502053E+01    3.499863E+01    3.497710E+01    3.495385E+01    3.489616E+01    3.483948E+01    3.478675E+01    3.473335E+01    3.467048E+01    3.460388E+01    3.453550E+01    3.446522E+01    3.439308E+01    3.440871E+01    3.442126E+01    3.442983E+01    3.443420E+01
   3.502916E+01    3.501895E+01    3.500175E+01    3.498095E+01    3.496086E+01    3.494968E+01    3.497089E+01    3.486758E+01    3.479881E+01    3.474113E+01    3.468570E+01    3.462747E+01    3.456630E+01    3.450237E+01    3.443569E+01    3.436667E+01    3.438270E+01    3.439559E+01    3.440447E+01    3.440904E+01
   3.499847E+01    3.498336E+01    3.496089E+01    3.493492E+01    3.490855E+01    3.488418E+01    3.485929E+01    3.480106E+01    3.474357E+01    3.468965E+01    3.463715E+01    3.458354E+01    3.452737E+01    3.446770E+01    3.440461E+01    3.433891E+01    3.435546E+01    3.436893E+01    3.437837E+01    3.438330E+01
   3.497690E+01    3.494931E+01    3.491781E+01    3.488373E+01    3.484891E+01    3.481422E+01    3.477708E+01    3.473012E+01    3.468116E+01    3.463317E+01    3.458607E+01    3.453838E+01    3.448788E+01    3.443212E+01    3.437224E+01    3.430974E+01    3.432694E+01    3.434129E+01    3.435170E+01    3.435737E+01
   1.000000E+30    3.491346E+01    3.487172E+01    3.482793E+01    3.478400E+01    3.474192E+01    3.470039E+01    3.465720E+01    3.461402E+01    3.457220E+01    3.453198E+01    3.449228E+01    3.444952E+01    3.439626E+01    3.433842E+01    3.427885E+01    3.429683E+01    3.431257E+01    3.432471E+01    3.433198E+01
   1.000000E+30    1.000000E+30    3.482226E+01    3.476705E+01    3.471228E+01    3.466434E+01    3.462090E+01    3.458003E+01    3.454152E+01    3.450583E+01    3.447372E+01    3.444545E+01    3.441732E+01    3.436035E+01    3.430213E+01    3.424534E+01    3.426454E+01    3.428242E+01    3.429752E+01    3.430871E+01
   1.000000E+30    1.000000E+30    1.000000E+30    3.470068E+01    3.462891E+01    3.457762E+01    3.453429E+01    3.449602E+01    3.446180E+01    3.443184E+01    3.440767E+01    3.439417E+01    3.440917E+01    3.432091E+01    3.426004E+01    3.420750E+01    3.422913E+01    3.425005E+01    3.426918E+01    3.429149E+01
   1.000000E+30    1.000000E+30    1.000000E+30    1.000000E+30    3.452044E+01    3.447827E+01    3.443799E+01    3.440336E+01    3.437343E+01    3.434777E+01    3.432639E+01    3.430936E+01    3.429315E+01    3.424920E+01    3.420515E+01    3.416340E+01    3.418998E+01    3.421450E+01    3.423261E+01    1.000000E+30
